,is_related,p1,p2
8462,1,/Users/harish3110/Desktop/capstone_project/train/F0641/MID4,/Users/harish3110/Desktop/capstone_project/train/F0641/MID5
8463,1,/Users/harish3110/Desktop/capstone_project/train/F0821/MID1,/Users/harish3110/Desktop/capstone_project/train/F0821/MID4
8464,0,/Users/harish3110/Desktop/capstone_project/train/F0922/MID5,/Users/harish3110/Desktop/capstone_project/train/F0497/MID2
8465,0,/Users/harish3110/Desktop/capstone_project/train/F0051/MID3,/Users/harish3110/Desktop/capstone_project/train/F0901/MID2
8466,0,/Users/harish3110/Desktop/capstone_project/train/F0601/MID32,/Users/harish3110/Desktop/capstone_project/train/F0262/MID2
8467,0,/Users/harish3110/Desktop/capstone_project/train/F0601/MID30,/Users/harish3110/Desktop/capstone_project/train/F0237/MID4
8468,0,/Users/harish3110/Desktop/capstone_project/train/F0070/MID5,/Users/harish3110/Desktop/capstone_project/train/F0155/MID2
8469,0,/Users/harish3110/Desktop/capstone_project/train/F0621/MID3,/Users/harish3110/Desktop/capstone_project/train/F0022/MID2
8470,0,/Users/harish3110/Desktop/capstone_project/train/F0158/MID3,/Users/harish3110/Desktop/capstone_project/train/F0393/MID4
8471,0,/Users/harish3110/Desktop/capstone_project/train/F0531/MID2,/Users/harish3110/Desktop/capstone_project/train/F0901/MID1
8472,1,/Users/harish3110/Desktop/capstone_project/train/F0752/MID2,/Users/harish3110/Desktop/capstone_project/train/F0752/MID5
8473,1,/Users/harish3110/Desktop/capstone_project/train/F0846/MID2,/Users/harish3110/Desktop/capstone_project/train/F0846/MID4
8474,1,/Users/harish3110/Desktop/capstone_project/train/F0841/MID4,/Users/harish3110/Desktop/capstone_project/train/F0841/MID5
8475,0,/Users/harish3110/Desktop/capstone_project/train/F0821/MID4,/Users/harish3110/Desktop/capstone_project/train/F0872/MID4
8476,0,/Users/harish3110/Desktop/capstone_project/train/F0617/MID5,/Users/harish3110/Desktop/capstone_project/train/F0752/MID10
8477,0,/Users/harish3110/Desktop/capstone_project/train/F0678/MID3,/Users/harish3110/Desktop/capstone_project/train/F0552/MID11
8478,0,/Users/harish3110/Desktop/capstone_project/train/F0769/MID3,/Users/harish3110/Desktop/capstone_project/train/F0761/MID1
8479,1,/Users/harish3110/Desktop/capstone_project/train/F0599/MID4,/Users/harish3110/Desktop/capstone_project/train/F0599/MID1
8480,0,/Users/harish3110/Desktop/capstone_project/train/F0752/MID6,/Users/harish3110/Desktop/capstone_project/train/F0763/MID3
8481,0,/Users/harish3110/Desktop/capstone_project/train/F0339/MID5,/Users/harish3110/Desktop/capstone_project/train/F0054/MID4
8482,0,/Users/harish3110/Desktop/capstone_project/train/F0988/MID5,/Users/harish3110/Desktop/capstone_project/train/F0155/MID5
8483,1,/Users/harish3110/Desktop/capstone_project/train/F0439/MID4,/Users/harish3110/Desktop/capstone_project/train/F0439/MID8
8484,0,/Users/harish3110/Desktop/capstone_project/train/F0227/MID1,/Users/harish3110/Desktop/capstone_project/train/F0472/MID2
8485,0,/Users/harish3110/Desktop/capstone_project/train/F0944/MID2,/Users/harish3110/Desktop/capstone_project/train/F0828/MID1
8486,0,/Users/harish3110/Desktop/capstone_project/train/F0857/MID1,/Users/harish3110/Desktop/capstone_project/train/F0686/MID5
8487,0,/Users/harish3110/Desktop/capstone_project/train/F0768/MID5,/Users/harish3110/Desktop/capstone_project/train/F0322/MID2
8488,1,/Users/harish3110/Desktop/capstone_project/train/F0988/MID9,/Users/harish3110/Desktop/capstone_project/train/F0988/MID4
8489,0,/Users/harish3110/Desktop/capstone_project/train/F0167/MID2,/Users/harish3110/Desktop/capstone_project/train/F0101/MID8
8490,0,/Users/harish3110/Desktop/capstone_project/train/F0947/MID2,/Users/harish3110/Desktop/capstone_project/train/F0763/MID3
8491,1,/Users/harish3110/Desktop/capstone_project/train/F0893/MID2,/Users/harish3110/Desktop/capstone_project/train/F0893/MID3
8492,0,/Users/harish3110/Desktop/capstone_project/train/F0658/MID2,/Users/harish3110/Desktop/capstone_project/train/F0130/MID1
8493,1,/Users/harish3110/Desktop/capstone_project/train/F0607/MID1,/Users/harish3110/Desktop/capstone_project/train/F0607/MID3
8494,1,/Users/harish3110/Desktop/capstone_project/train/F0423/MID2,/Users/harish3110/Desktop/capstone_project/train/F0423/MID7
8495,0,/Users/harish3110/Desktop/capstone_project/train/F0460/MID8,/Users/harish3110/Desktop/capstone_project/train/F0601/MID35
8496,0,/Users/harish3110/Desktop/capstone_project/train/F0718/MID2,/Users/harish3110/Desktop/capstone_project/train/F0051/MID1
8497,0,/Users/harish3110/Desktop/capstone_project/train/F0106/MID4,/Users/harish3110/Desktop/capstone_project/train/F0838/MID1
8498,0,/Users/harish3110/Desktop/capstone_project/train/F0068/MID4,/Users/harish3110/Desktop/capstone_project/train/F0838/MID2
8499,0,/Users/harish3110/Desktop/capstone_project/train/F0262/MID5,/Users/harish3110/Desktop/capstone_project/train/F0734/MID5
8500,0,/Users/harish3110/Desktop/capstone_project/train/F0426/MID5,/Users/harish3110/Desktop/capstone_project/train/F0413/MID3
8501,0,/Users/harish3110/Desktop/capstone_project/train/F0206/MID4,/Users/harish3110/Desktop/capstone_project/train/F0762/MID4
8502,0,/Users/harish3110/Desktop/capstone_project/train/F0673/MID1,/Users/harish3110/Desktop/capstone_project/train/F0499/MID2
8503,0,/Users/harish3110/Desktop/capstone_project/train/F0290/MID4,/Users/harish3110/Desktop/capstone_project/train/F0831/MID2
8504,0,/Users/harish3110/Desktop/capstone_project/train/F0994/MID1,/Users/harish3110/Desktop/capstone_project/train/F0198/MID3
8505,0,/Users/harish3110/Desktop/capstone_project/train/F0545/MID3,/Users/harish3110/Desktop/capstone_project/train/F0503/MID9
8506,0,/Users/harish3110/Desktop/capstone_project/train/F0233/MID1,/Users/harish3110/Desktop/capstone_project/train/F0099/MID1
8507,0,/Users/harish3110/Desktop/capstone_project/train/F0424/MID1,/Users/harish3110/Desktop/capstone_project/train/F0264/MID7
8508,1,/Users/harish3110/Desktop/capstone_project/train/F0683/MID4,/Users/harish3110/Desktop/capstone_project/train/F0683/MID3
8509,0,/Users/harish3110/Desktop/capstone_project/train/F1000/MID3,/Users/harish3110/Desktop/capstone_project/train/F0440/MID4
8510,0,/Users/harish3110/Desktop/capstone_project/train/F0482/MID1,/Users/harish3110/Desktop/capstone_project/train/F0984/MID6
8511,0,/Users/harish3110/Desktop/capstone_project/train/F0974/MID3,/Users/harish3110/Desktop/capstone_project/train/F0656/MID1
8512,0,/Users/harish3110/Desktop/capstone_project/train/F0794/MID5,/Users/harish3110/Desktop/capstone_project/train/F0591/MID1
8513,1,/Users/harish3110/Desktop/capstone_project/train/F0811/MID2,/Users/harish3110/Desktop/capstone_project/train/F0811/MID8
8514,0,/Users/harish3110/Desktop/capstone_project/train/F0695/MID2,/Users/harish3110/Desktop/capstone_project/train/F0841/MID1
8515,0,/Users/harish3110/Desktop/capstone_project/train/F0215/MID9,/Users/harish3110/Desktop/capstone_project/train/F1000/MID8
8516,0,/Users/harish3110/Desktop/capstone_project/train/F0787/MID1,/Users/harish3110/Desktop/capstone_project/train/F0298/MID2
8517,1,/Users/harish3110/Desktop/capstone_project/train/F0769/MID1,/Users/harish3110/Desktop/capstone_project/train/F0769/MID7
8518,1,/Users/harish3110/Desktop/capstone_project/train/F0893/MID3,/Users/harish3110/Desktop/capstone_project/train/F0893/MID4
8519,0,/Users/harish3110/Desktop/capstone_project/train/F0231/MID6,/Users/harish3110/Desktop/capstone_project/train/F0826/MID2
8520,1,/Users/harish3110/Desktop/capstone_project/train/F0675/MID6,/Users/harish3110/Desktop/capstone_project/train/F0675/MID2
8521,1,/Users/harish3110/Desktop/capstone_project/train/F0599/MID6,/Users/harish3110/Desktop/capstone_project/train/F0599/MID1
8522,0,/Users/harish3110/Desktop/capstone_project/train/F0081/MID1,/Users/harish3110/Desktop/capstone_project/train/F0367/MID4
8523,0,/Users/harish3110/Desktop/capstone_project/train/F0837/MID4,/Users/harish3110/Desktop/capstone_project/train/F0199/MID3
8524,1,/Users/harish3110/Desktop/capstone_project/train/F0023/MID3,/Users/harish3110/Desktop/capstone_project/train/F0023/MID5
8525,0,/Users/harish3110/Desktop/capstone_project/train/F0762/MID5,/Users/harish3110/Desktop/capstone_project/train/F0672/MID7
8526,0,/Users/harish3110/Desktop/capstone_project/train/F0264/MID2,/Users/harish3110/Desktop/capstone_project/train/F0857/MID3
8527,0,/Users/harish3110/Desktop/capstone_project/train/F0672/MID7,/Users/harish3110/Desktop/capstone_project/train/F0167/MID1
8528,1,/Users/harish3110/Desktop/capstone_project/train/F0264/MID2,/Users/harish3110/Desktop/capstone_project/train/F0264/MID4
8529,0,/Users/harish3110/Desktop/capstone_project/train/F0693/MID4,/Users/harish3110/Desktop/capstone_project/train/F0439/MID7
8530,0,/Users/harish3110/Desktop/capstone_project/train/F0693/MID3,/Users/harish3110/Desktop/capstone_project/train/F0504/MID2
8531,0,/Users/harish3110/Desktop/capstone_project/train/F0151/MID1,/Users/harish3110/Desktop/capstone_project/train/F0119/MID2
8532,0,/Users/harish3110/Desktop/capstone_project/train/F0758/MID2,/Users/harish3110/Desktop/capstone_project/train/F0077/MID4
8533,1,/Users/harish3110/Desktop/capstone_project/train/F0479/MID1,/Users/harish3110/Desktop/capstone_project/train/F0479/MID5
8534,0,/Users/harish3110/Desktop/capstone_project/train/F0665/MID3,/Users/harish3110/Desktop/capstone_project/train/F0368/MID6
8535,0,/Users/harish3110/Desktop/capstone_project/train/F0820/MID3,/Users/harish3110/Desktop/capstone_project/train/F0670/MID3
8536,0,/Users/harish3110/Desktop/capstone_project/train/F0206/MID4,/Users/harish3110/Desktop/capstone_project/train/F0556/MID3
8537,0,/Users/harish3110/Desktop/capstone_project/train/F0091/MID2,/Users/harish3110/Desktop/capstone_project/train/F0955/MID4
8538,0,/Users/harish3110/Desktop/capstone_project/train/F0360/MID6,/Users/harish3110/Desktop/capstone_project/train/F0516/MID3
8539,1,/Users/harish3110/Desktop/capstone_project/train/F0805/MID4,/Users/harish3110/Desktop/capstone_project/train/F0805/MID1
8540,1,/Users/harish3110/Desktop/capstone_project/train/F0984/MID1,/Users/harish3110/Desktop/capstone_project/train/F0984/MID7
8541,1,/Users/harish3110/Desktop/capstone_project/train/F0538/MID2,/Users/harish3110/Desktop/capstone_project/train/F0538/MID3
8542,1,/Users/harish3110/Desktop/capstone_project/train/F0552/MID11,/Users/harish3110/Desktop/capstone_project/train/F0552/MID10
8543,0,/Users/harish3110/Desktop/capstone_project/train/F0695/MID5,/Users/harish3110/Desktop/capstone_project/train/F0294/MID2
8544,0,/Users/harish3110/Desktop/capstone_project/train/F0203/MID9,/Users/harish3110/Desktop/capstone_project/train/F0249/MID4
8545,1,/Users/harish3110/Desktop/capstone_project/train/F0754/MID9,/Users/harish3110/Desktop/capstone_project/train/F0754/MID4
8546,0,/Users/harish3110/Desktop/capstone_project/train/F0788/MID4,/Users/harish3110/Desktop/capstone_project/train/F0601/MID26
8547,0,/Users/harish3110/Desktop/capstone_project/train/F0974/MID1,/Users/harish3110/Desktop/capstone_project/train/F0151/MID2
8548,0,/Users/harish3110/Desktop/capstone_project/train/F0717/MID3,/Users/harish3110/Desktop/capstone_project/train/F0825/MID8
8549,1,/Users/harish3110/Desktop/capstone_project/train/F0674/MID1,/Users/harish3110/Desktop/capstone_project/train/F0674/MID3
8550,0,/Users/harish3110/Desktop/capstone_project/train/F0359/MID2,/Users/harish3110/Desktop/capstone_project/train/F0423/MID7
8551,0,/Users/harish3110/Desktop/capstone_project/train/F0465/MID4,/Users/harish3110/Desktop/capstone_project/train/F0695/MID2
8552,1,/Users/harish3110/Desktop/capstone_project/train/F0118/MID1,/Users/harish3110/Desktop/capstone_project/train/F0118/MID7
8553,1,/Users/harish3110/Desktop/capstone_project/train/F0831/MID4,/Users/harish3110/Desktop/capstone_project/train/F0831/MID6
8554,0,/Users/harish3110/Desktop/capstone_project/train/F0893/MID2,/Users/harish3110/Desktop/capstone_project/train/F0728/MID2
8555,0,/Users/harish3110/Desktop/capstone_project/train/F0236/MID3,/Users/harish3110/Desktop/capstone_project/train/F0977/MID7
8556,1,/Users/harish3110/Desktop/capstone_project/train/F0070/MID6,/Users/harish3110/Desktop/capstone_project/train/F0070/MID7
8557,0,/Users/harish3110/Desktop/capstone_project/train/F0953/MID2,/Users/harish3110/Desktop/capstone_project/train/F0971/MID1
8558,0,/Users/harish3110/Desktop/capstone_project/train/F0106/MID7,/Users/harish3110/Desktop/capstone_project/train/F0298/MID5
8559,0,/Users/harish3110/Desktop/capstone_project/train/F0778/MID4,/Users/harish3110/Desktop/capstone_project/train/F0836/MID9
8560,1,/Users/harish3110/Desktop/capstone_project/train/F0426/MID1,/Users/harish3110/Desktop/capstone_project/train/F0426/MID6
8561,1,/Users/harish3110/Desktop/capstone_project/train/F0791/MID5,/Users/harish3110/Desktop/capstone_project/train/F0791/MID4
8562,0,/Users/harish3110/Desktop/capstone_project/train/F0739/MID3,/Users/harish3110/Desktop/capstone_project/train/F0771/MID5
8563,0,/Users/harish3110/Desktop/capstone_project/train/F0501/MID5,/Users/harish3110/Desktop/capstone_project/train/F0930/MID1
8564,0,/Users/harish3110/Desktop/capstone_project/train/F0695/MID4,/Users/harish3110/Desktop/capstone_project/train/F0920/MID6
8565,1,/Users/harish3110/Desktop/capstone_project/train/F0282/MID9,/Users/harish3110/Desktop/capstone_project/train/F0282/MID5
8566,0,/Users/harish3110/Desktop/capstone_project/train/F0473/MID5,/Users/harish3110/Desktop/capstone_project/train/F0809/MID4
8567,0,/Users/harish3110/Desktop/capstone_project/train/F0531/MID2,/Users/harish3110/Desktop/capstone_project/train/F0049/MID5
8568,0,/Users/harish3110/Desktop/capstone_project/train/F0271/MID3,/Users/harish3110/Desktop/capstone_project/train/F0688/MID2
8569,0,/Users/harish3110/Desktop/capstone_project/train/F0402/MID5,/Users/harish3110/Desktop/capstone_project/train/F0895/MID3
8570,1,/Users/harish3110/Desktop/capstone_project/train/F0603/MID1,/Users/harish3110/Desktop/capstone_project/train/F0603/MID3
8571,1,/Users/harish3110/Desktop/capstone_project/train/F0517/MID2,/Users/harish3110/Desktop/capstone_project/train/F0517/MID4
8572,0,/Users/harish3110/Desktop/capstone_project/train/F0841/MID4,/Users/harish3110/Desktop/capstone_project/train/F0206/MID12
8573,0,/Users/harish3110/Desktop/capstone_project/train/F0892/MID1,/Users/harish3110/Desktop/capstone_project/train/F0341/MID2
8574,1,/Users/harish3110/Desktop/capstone_project/train/F0439/MID7,/Users/harish3110/Desktop/capstone_project/train/F0439/MID9
8575,1,/Users/harish3110/Desktop/capstone_project/train/F0897/MID1,/Users/harish3110/Desktop/capstone_project/train/F0897/MID9
8576,1,/Users/harish3110/Desktop/capstone_project/train/F0099/MID10,/Users/harish3110/Desktop/capstone_project/train/F0099/MID9
8577,0,/Users/harish3110/Desktop/capstone_project/train/F0836/MID2,/Users/harish3110/Desktop/capstone_project/train/F0423/MID1
8578,0,/Users/harish3110/Desktop/capstone_project/train/F0812/MID1,/Users/harish3110/Desktop/capstone_project/train/F0049/MID7
8579,1,/Users/harish3110/Desktop/capstone_project/train/F0690/MID1,/Users/harish3110/Desktop/capstone_project/train/F0690/MID7
8580,1,/Users/harish3110/Desktop/capstone_project/train/F0769/MID5,/Users/harish3110/Desktop/capstone_project/train/F0769/MID7
8581,0,/Users/harish3110/Desktop/capstone_project/train/F0460/MID8,/Users/harish3110/Desktop/capstone_project/train/F0664/MID1
8582,0,/Users/harish3110/Desktop/capstone_project/train/F0452/MID4,/Users/harish3110/Desktop/capstone_project/train/F0170/MID2
8583,1,/Users/harish3110/Desktop/capstone_project/train/F0283/MID2,/Users/harish3110/Desktop/capstone_project/train/F0283/MID5
8584,1,/Users/harish3110/Desktop/capstone_project/train/F0669/MID3,/Users/harish3110/Desktop/capstone_project/train/F0669/MID2
8585,1,/Users/harish3110/Desktop/capstone_project/train/F0579/MID5,/Users/harish3110/Desktop/capstone_project/train/F0579/MID6
8586,0,/Users/harish3110/Desktop/capstone_project/train/F0655/MID2,/Users/harish3110/Desktop/capstone_project/train/F0742/MID6
8587,0,/Users/harish3110/Desktop/capstone_project/train/F0423/MID2,/Users/harish3110/Desktop/capstone_project/train/F0210/MID3
8588,0,/Users/harish3110/Desktop/capstone_project/train/F0717/MID3,/Users/harish3110/Desktop/capstone_project/train/F0203/MID1
8589,1,/Users/harish3110/Desktop/capstone_project/train/F0425/MID6,/Users/harish3110/Desktop/capstone_project/train/F0425/MID9
8590,1,/Users/harish3110/Desktop/capstone_project/train/F0460/MID5,/Users/harish3110/Desktop/capstone_project/train/F0460/MID8
8591,0,/Users/harish3110/Desktop/capstone_project/train/F0123/MID2,/Users/harish3110/Desktop/capstone_project/train/F0128/MID1
8592,1,/Users/harish3110/Desktop/capstone_project/train/F0900/MID2,/Users/harish3110/Desktop/capstone_project/train/F0900/MID1
8593,0,/Users/harish3110/Desktop/capstone_project/train/F0054/MID2,/Users/harish3110/Desktop/capstone_project/train/F0502/MID2
8594,0,/Users/harish3110/Desktop/capstone_project/train/F0983/MID3,/Users/harish3110/Desktop/capstone_project/train/F0248/MID3
8595,0,/Users/harish3110/Desktop/capstone_project/train/F0231/MID9,/Users/harish3110/Desktop/capstone_project/train/F0734/MID5
8596,0,/Users/harish3110/Desktop/capstone_project/train/F0357/MID3,/Users/harish3110/Desktop/capstone_project/train/F0617/MID2
8597,1,/Users/harish3110/Desktop/capstone_project/train/F0820/MID4,/Users/harish3110/Desktop/capstone_project/train/F0820/MID5
8598,1,/Users/harish3110/Desktop/capstone_project/train/F0688/MID4,/Users/harish3110/Desktop/capstone_project/train/F0688/MID2
8599,0,/Users/harish3110/Desktop/capstone_project/train/F0290/MID6,/Users/harish3110/Desktop/capstone_project/train/F0669/MID1
8600,0,/Users/harish3110/Desktop/capstone_project/train/F0771/MID4,/Users/harish3110/Desktop/capstone_project/train/F0638/MID4
8601,1,/Users/harish3110/Desktop/capstone_project/train/F0696/MID1,/Users/harish3110/Desktop/capstone_project/train/F0696/MID6
8602,1,/Users/harish3110/Desktop/capstone_project/train/F0425/MID5,/Users/harish3110/Desktop/capstone_project/train/F0425/MID3
8603,0,/Users/harish3110/Desktop/capstone_project/train/F0639/MID5,/Users/harish3110/Desktop/capstone_project/train/F0249/MID6
8604,1,/Users/harish3110/Desktop/capstone_project/train/F0959/MID1,/Users/harish3110/Desktop/capstone_project/train/F0959/MID4
8605,0,/Users/harish3110/Desktop/capstone_project/train/F0459/MID3,/Users/harish3110/Desktop/capstone_project/train/F0601/MID11
8606,0,/Users/harish3110/Desktop/capstone_project/train/F0030/MID4,/Users/harish3110/Desktop/capstone_project/train/F0425/MID6
8607,0,/Users/harish3110/Desktop/capstone_project/train/F0601/MID28,/Users/harish3110/Desktop/capstone_project/train/F0068/MID4
8608,1,/Users/harish3110/Desktop/capstone_project/train/F0552/MID11,/Users/harish3110/Desktop/capstone_project/train/F0552/MID1
8609,0,/Users/harish3110/Desktop/capstone_project/train/F0101/MID3,/Users/harish3110/Desktop/capstone_project/train/F0431/MID2
8610,1,/Users/harish3110/Desktop/capstone_project/train/F0545/MID2,/Users/harish3110/Desktop/capstone_project/train/F0545/MID4
8611,0,/Users/harish3110/Desktop/capstone_project/train/F0298/MID1,/Users/harish3110/Desktop/capstone_project/train/F0264/MID6
8612,0,/Users/harish3110/Desktop/capstone_project/train/F0714/MID3,/Users/harish3110/Desktop/capstone_project/train/F0773/MID5
8613,0,/Users/harish3110/Desktop/capstone_project/train/F0848/MID2,/Users/harish3110/Desktop/capstone_project/train/F0780/MID1
8614,1,/Users/harish3110/Desktop/capstone_project/train/F0795/MID4,/Users/harish3110/Desktop/capstone_project/train/F0795/MID5
8615,0,/Users/harish3110/Desktop/capstone_project/train/F0424/MID2,/Users/harish3110/Desktop/capstone_project/train/F0124/MID1
8616,0,/Users/harish3110/Desktop/capstone_project/train/F0680/MID4,/Users/harish3110/Desktop/capstone_project/train/F0908/MID4
8617,1,/Users/harish3110/Desktop/capstone_project/train/F0821/MID1,/Users/harish3110/Desktop/capstone_project/train/F0821/MID8
8618,1,/Users/harish3110/Desktop/capstone_project/train/F0627/MID2,/Users/harish3110/Desktop/capstone_project/train/F0627/MID3
8619,0,/Users/harish3110/Desktop/capstone_project/train/F0933/MID2,/Users/harish3110/Desktop/capstone_project/train/F0704/MID3
8620,0,/Users/harish3110/Desktop/capstone_project/train/F0538/MID2,/Users/harish3110/Desktop/capstone_project/train/F0499/MID1
8621,0,/Users/harish3110/Desktop/capstone_project/train/F0556/MID5,/Users/harish3110/Desktop/capstone_project/train/F0818/MID7
8622,0,/Users/harish3110/Desktop/capstone_project/train/F0658/MID7,/Users/harish3110/Desktop/capstone_project/train/F0198/MID3
8623,0,/Users/harish3110/Desktop/capstone_project/train/F0526/MID2,/Users/harish3110/Desktop/capstone_project/train/F0752/MID10
8624,0,/Users/harish3110/Desktop/capstone_project/train/F0105/MID5,/Users/harish3110/Desktop/capstone_project/train/F0498/MID5
8625,0,/Users/harish3110/Desktop/capstone_project/train/F0968/MID1,/Users/harish3110/Desktop/capstone_project/train/F0151/MID3
8626,1,/Users/harish3110/Desktop/capstone_project/train/F0568/MID2,/Users/harish3110/Desktop/capstone_project/train/F0568/MID4
8627,0,/Users/harish3110/Desktop/capstone_project/train/F0179/MID4,/Users/harish3110/Desktop/capstone_project/train/F0081/MID7
8628,0,/Users/harish3110/Desktop/capstone_project/train/F0794/MID7,/Users/harish3110/Desktop/capstone_project/train/F0631/MID2
8629,1,/Users/harish3110/Desktop/capstone_project/train/F0376/MID4,/Users/harish3110/Desktop/capstone_project/train/F0376/MID6
8630,0,/Users/harish3110/Desktop/capstone_project/train/F0805/MID5,/Users/harish3110/Desktop/capstone_project/train/F0227/MID5
8631,0,/Users/harish3110/Desktop/capstone_project/train/F0058/MID3,/Users/harish3110/Desktop/capstone_project/train/F0960/MID6
8632,1,/Users/harish3110/Desktop/capstone_project/train/F0017/MID1,/Users/harish3110/Desktop/capstone_project/train/F0017/MID3
8633,1,/Users/harish3110/Desktop/capstone_project/train/F0242/MID2,/Users/harish3110/Desktop/capstone_project/train/F0242/MID3
8634,0,/Users/harish3110/Desktop/capstone_project/train/F0540/MID2,/Users/harish3110/Desktop/capstone_project/train/F0828/MID2
8635,0,/Users/harish3110/Desktop/capstone_project/train/F0882/MID4,/Users/harish3110/Desktop/capstone_project/train/F0579/MID3
8636,0,/Users/harish3110/Desktop/capstone_project/train/F0202/MID1,/Users/harish3110/Desktop/capstone_project/train/F0771/MID1
8637,0,/Users/harish3110/Desktop/capstone_project/train/F0150/MID2,/Users/harish3110/Desktop/capstone_project/train/F0674/MID3
8638,1,/Users/harish3110/Desktop/capstone_project/train/F0734/MID1,/Users/harish3110/Desktop/capstone_project/train/F0734/MID4
8639,1,/Users/harish3110/Desktop/capstone_project/train/F0745/MID1,/Users/harish3110/Desktop/capstone_project/train/F0745/MID4
8640,0,/Users/harish3110/Desktop/capstone_project/train/F0826/MID4,/Users/harish3110/Desktop/capstone_project/train/F0402/MID4
8641,0,/Users/harish3110/Desktop/capstone_project/train/F0680/MID1,/Users/harish3110/Desktop/capstone_project/train/F0446/MID2
8642,0,/Users/harish3110/Desktop/capstone_project/train/F0916/MID1,/Users/harish3110/Desktop/capstone_project/train/F0081/MID5
8643,0,/Users/harish3110/Desktop/capstone_project/train/F0516/MID2,/Users/harish3110/Desktop/capstone_project/train/F0423/MID1
8644,0,/Users/harish3110/Desktop/capstone_project/train/F0687/MID3,/Users/harish3110/Desktop/capstone_project/train/F0872/MID8
8645,0,/Users/harish3110/Desktop/capstone_project/train/F0617/MID5,/Users/harish3110/Desktop/capstone_project/train/F0443/MID3
8646,1,/Users/harish3110/Desktop/capstone_project/train/F0774/MID5,/Users/harish3110/Desktop/capstone_project/train/F0774/MID7
8647,1,/Users/harish3110/Desktop/capstone_project/train/F0068/MID2,/Users/harish3110/Desktop/capstone_project/train/F0068/MID4
8648,0,/Users/harish3110/Desktop/capstone_project/train/F0601/MID6,/Users/harish3110/Desktop/capstone_project/train/F0639/MID6
8649,0,/Users/harish3110/Desktop/capstone_project/train/F0585/MID5,/Users/harish3110/Desktop/capstone_project/train/F0112/MID4
8650,0,/Users/harish3110/Desktop/capstone_project/train/F0742/MID4,/Users/harish3110/Desktop/capstone_project/train/F0036/MID4
8651,1,/Users/harish3110/Desktop/capstone_project/train/F0585/MID3,/Users/harish3110/Desktop/capstone_project/train/F0585/MID1
8652,0,/Users/harish3110/Desktop/capstone_project/train/F0162/MID3,/Users/harish3110/Desktop/capstone_project/train/F0787/MID3
8653,0,/Users/harish3110/Desktop/capstone_project/train/F0378/MID2,/Users/harish3110/Desktop/capstone_project/train/F0809/MID1
8654,0,/Users/harish3110/Desktop/capstone_project/train/F0763/MID5,/Users/harish3110/Desktop/capstone_project/train/F0617/MID1
8655,1,/Users/harish3110/Desktop/capstone_project/train/F0319/MID1,/Users/harish3110/Desktop/capstone_project/train/F0319/MID2
8656,0,/Users/harish3110/Desktop/capstone_project/train/F0690/MID7,/Users/harish3110/Desktop/capstone_project/train/F0841/MID3
8657,1,/Users/harish3110/Desktop/capstone_project/train/F0357/MID12,/Users/harish3110/Desktop/capstone_project/train/F0357/MID9
8658,0,/Users/harish3110/Desktop/capstone_project/train/F0946/MID1,/Users/harish3110/Desktop/capstone_project/train/F0081/MID5
8659,0,/Users/harish3110/Desktop/capstone_project/train/F0680/MID2,/Users/harish3110/Desktop/capstone_project/train/F0402/MID4
8660,0,/Users/harish3110/Desktop/capstone_project/train/F0468/MID1,/Users/harish3110/Desktop/capstone_project/train/F0387/MID4
8661,1,/Users/harish3110/Desktop/capstone_project/train/F0303/MID1,/Users/harish3110/Desktop/capstone_project/train/F0303/MID10
8662,0,/Users/harish3110/Desktop/capstone_project/train/F0376/MID9,/Users/harish3110/Desktop/capstone_project/train/F0058/MID4
8663,0,/Users/harish3110/Desktop/capstone_project/train/F0773/MID1,/Users/harish3110/Desktop/capstone_project/train/F0129/MID8
8664,1,/Users/harish3110/Desktop/capstone_project/train/F0589/MID2,/Users/harish3110/Desktop/capstone_project/train/F0589/MID4
8665,0,/Users/harish3110/Desktop/capstone_project/train/F0038/MID2,/Users/harish3110/Desktop/capstone_project/train/F0794/MID6
8666,1,/Users/harish3110/Desktop/capstone_project/train/F0820/MID2,/Users/harish3110/Desktop/capstone_project/train/F0820/MID4
8667,0,/Users/harish3110/Desktop/capstone_project/train/F0874/MID5,/Users/harish3110/Desktop/capstone_project/train/F0357/MID1
8668,0,/Users/harish3110/Desktop/capstone_project/train/F0459/MID1,/Users/harish3110/Desktop/capstone_project/train/F0625/MID6
8669,1,/Users/harish3110/Desktop/capstone_project/train/F0851/MID3,/Users/harish3110/Desktop/capstone_project/train/F0851/MID6
8670,1,/Users/harish3110/Desktop/capstone_project/train/F0387/MID1,/Users/harish3110/Desktop/capstone_project/train/F0387/MID5
8671,1,/Users/harish3110/Desktop/capstone_project/train/F0413/MID3,/Users/harish3110/Desktop/capstone_project/train/F0413/MID1
8672,1,/Users/harish3110/Desktop/capstone_project/train/F0294/MID3,/Users/harish3110/Desktop/capstone_project/train/F0294/MID4
8673,0,/Users/harish3110/Desktop/capstone_project/train/F0452/MID2,/Users/harish3110/Desktop/capstone_project/train/F0214/MID1
8674,0,/Users/harish3110/Desktop/capstone_project/train/F0099/MID4,/Users/harish3110/Desktop/capstone_project/train/F0302/MID3
8675,1,/Users/harish3110/Desktop/capstone_project/train/F0862/MID3,/Users/harish3110/Desktop/capstone_project/train/F0862/MID4
8676,1,/Users/harish3110/Desktop/capstone_project/train/F0446/MID2,/Users/harish3110/Desktop/capstone_project/train/F0446/MID6
